"","customer_id","inventory_id","film_id"
"7758",462,3234,710
"7759",116,2461,537
"7760",142,3537,773
"7761",294,4098,892
"7762",292,2774,609
"7763",139,329,73
"7764",123,2450,535
"7765",30,3250,715
"7766",507,1486,326
"7767",175,1003,225
"7768",552,986,220
"7769",380,4143,900
"7770",259,3483,763
"7771",475,3795,831
"7772",385,4170,906
"7773",287,4422,967
"7774",248,1044,233
"7775",414,3663,800
"7776",236,3069,675
"7777",539,541,118
"7778",199,3770,825
"7779",581,3817,835
"7780",505,3611,789
"7781",460,4277,930
"7782",222,2285,494
"7783",203,2191,473
"7784",487,95,19
"7785",426,2837,622
"7786",189,2327,505
"7787",514,822,179
"7788",236,3736,816
"7789",32,24,5
"7790",510,4509,985
"7791",38,1278,283
"7792",419,622,135
"7793",370,4180,910
"7794",236,3281,723
"7795",384,2163,467
"7796",499,3386,743
"7797",9,2052,445
"7798",298,1108,245
"7799",449,3438,753
"7800",249,592,129
"7801",366,3204,704
"7802",440,4317,941
"7803",504,2204,476
"7804",327,4052,882
"7805",94,4150,901
"7806",537,30,6
"7807",347,3891,850
"7808",237,4556,994
"7809",411,4216,916
"7810",258,2662,584
"7811",300,3551,776
"7812",283,1422,311
"7813",259,600,131
"7814",301,1672,365
"7815",100,3182,698
"7816",459,4475,978
"7817",433,1184,263
"7818",156,1428,313
"7819",428,84,17
"7820",153,2241,484
"7821",348,4340,945
"7822",214,1473,322
"7823",422,659,143
"7824",212,1710,373
"7825",5,111,22
"7826",144,4492,981
"7827",499,4436,970
"7828",92,284,64
"7829",263,1166,258
"7830",278,4124,896
"7831",547,43,9
"7832",481,1770,384
"7833",374,115,23
"7834",550,2222,481
"7835",518,914,203
"7836",482,2899,637
"7837",1,1092,243
"7838",276,2447,534
"7839",75,3962,863
"7840",187,4220,917
"7841",352,38,8
"7842",309,4201,914
"7843",323,3602,787
"7844",509,162,35
"7845",423,996,222
"7846",118,2913,640
"7847",253,3596,786
"7848",123,3462,759
"7849",318,4053,882
"7850",84,3531,773
"7851",288,2474,542
"7852",375,2376,518
"7853",500,4027,877
"7854",144,992,220
"7855",547,3392,744
"7856",241,2400,524
"7857",208,1781,387
"7858",299,2507,551
"7859",182,1212,269
"7860",20,1238,274
"7861",148,2334,506
"7862",101,1602,350
"7863",297,713,155
"7864",43,3589,785
"7865",298,3005,659
"7866",240,970,216
"7867",491,3990,869
"7868",66,826,181
"7869",82,2947,647
"7870",86,2981,653
"7871",504,3693,807
"7872",577,3563,778
"7873",65,2576,564
"7874",141,1564,343
"7875",125,1969,429
"7876",182,3670,803
"7877",249,533,117
"7878",516,3922,856
"7879",526,447,99
"7880",502,3871,846
"7881",260,4294,936
"7882",352,237,54
"7883",253,2820,619
"7884",378,545,119
"7885",416,3123,687
"7886",553,3443,755
"7887",560,3637,794
"7888",397,2717,596
"7889",479,3058,672
"7890",330,3532,773
"7891",67,900,200
"7892",389,3561,778
"7893",75,1396,305
"7894",499,2680,588
"7895",452,4130,897
"7896",154,2781,610
"7897",280,4435,970
"7898",356,3066,674
"7899",588,2767,608
"7900",477,316,71
"7901",455,4287,933
"7902",85,1216,270
"7903",433,3252,715
"7904",360,3646,796
"7905",210,3355,737
"7906",480,2044,444
"7907",3,390,86
"7908",127,745,163
"7909",459,4001,871
"7910",469,2796,614
"7911",186,2088,452
"7912",13,3877,847
"7913",416,2071,449
"7914",473,63,12
"7915",36,2138,462
"7916",48,66,12
"7917",100,116,23
"7918",125,817,178
"7919",458,2273,491
"7920",97,656,142
"7921",500,1763,382
"7922",78,180,39
"7923",27,1263,280
"7924",473,912,203
"7925",307,2652,581
"7926",320,4181,911
"7927",326,1923,418
"7928",462,3738,817
"7929",297,3175,697
"7930",332,2642,579
"7931",462,3664,800
"7932",520,563,122
"7933",323,3944,859
"7934",114,2579,565
"7935",37,2004,436
"7936",409,901,200
"7937",566,439,97
"7938",56,1636,357
"7939",346,2914,640
"7940",504,3148,691
"7941",316,3326,732
"7942",90,99,20
"7943",279,2504,550
"7944",589,215,48
"7945",487,2145,464
"7946",122,2286,494
"7947",237,3979,867
"7948",158,3313,729
"7949",319,4471,976
"7950",145,3735,816
"7951",522,1519,331
"7952",118,4335,945
"7953",78,1623,354
"7954",593,421,92
"7955",178,1549,340
"7956",324,2718,596
"7957",45,3284,723
"7958",126,1746,379
"7959",247,921,204
"7960",574,2528,555
"7961",134,3671,803
"7962",91,2514,552
"7963",187,2040,444
"7964",597,3865,845
"7965",123,2224,481
"7966",507,998,222
"7967",445,1910,415
"7968",269,2930,644
"7969",339,3936,858
"7970",380,2442,533
"7971",211,2565,562
"7972",205,2296,500
"7973",389,3162,694
"7974",431,508,113
"7975",94,3303,727
"7976",329,1019,228
"7977",392,90,18
"7978",71,668,145
"7979",115,1836,398
"7980",208,2893,636
"7981",388,4022,876
"7982",395,1283,284
"7983",443,288,65
"7984",517,2906,638
"7985",149,3196,702
"7986",232,188,42
"7987",59,1133,251
"7988",33,1851,403
"7989",353,2926,643
"7990",21,2431,531
"7991",89,536,117
"7992",408,2171,468
"7993",591,1845,402
"7994",598,1397,306
"7995",170,2750,603
"7996",212,1644,358
"7997",10,2570,563
"7998",449,22,4
"7999",89,2775,609
"8000",393,4428,968
"8001",488,670,146
"8002",109,3959,863
"8003",525,1942,423
"8004",41,2093,453
"8005",372,337,74
"8006",467,68,13
"8007",497,4274,930
"8008",343,1513,330
"8009",403,2074,450
"8010",11,2339,508
"8011",23,1814,394
"8012",391,516,114
"8013",328,1764,382
"8014",377,4129,897
"8015",84,1844,402
"8016",498,4459,974
"8017",501,1920,417
"8018",314,294,67
"8019",411,2133,461
"8020",90,1735,378
"8021",421,2932,644
"8022",511,4225,918
"8023",436,1335,295
"8024",137,2715,596
"8025",61,4273,930
"8026",30,2633,578
"8027",40,2196,475
"8028",230,431,95
"8029",1,4268,929
"8030",502,1997,434
"8031",14,1503,329
"8032",412,2741,601
"8033",409,3973,865
"8034",30,1225,271
"8035",203,1996,434
"8036",163,4543,992
"8037",357,763,166
"8038",14,4325,942
"8039",577,208,46
"8040",442,879,193
"8041",368,3427,751
"8042",120,2873,630
"8043",292,2936,645
"8044",182,2721,597
"8045",42,673,147
"8046",488,1864,406
"8047",192,4405,963
"8048",166,2460,537
"8049",526,1511,330
"8050",225,1062,236
"8051",304,4162,904
"8052",589,4018,875
"8053",483,4177,908
"8054",404,2148,464
"8055",372,2611,572
"8056",577,3765,823
"8057",467,650,141
"8058",317,1384,304
"8059",163,935,207
"8060",488,3788,829
"8061",220,413,91
"8062",462,3208,705
"8063",209,3923,856
"8064",216,209,46
"8065",178,2822,619
"8066",89,1606,351
"8067",131,2582,566
"8068",99,2347,511
"8069",314,630,137
"8070",1,1558,341
"8071",61,2175,469
"8072",17,214,48
"8073",122,3253,716
"8074",407,3839,841
"8075",432,3564,778
"8076",406,3035,666
"8077",362,4404,963
"8078",423,3089,679
"8079",30,2187,473
"8080",571,911,202
"8081",552,3059,672
"8082",3,1182,263
"8083",295,1913,416
"8084",343,2590,568
"8085",50,1414,309
"8086",387,1336,295
"8087",126,3025,664
"8088",167,2034,443
"8089",533,1427,312
"8090",432,4276,930
"8091",42,2685,589
"8092",506,502,112
"8093",436,2719,596
"8094",41,1757,382
"8095",36,3694,808
"8096",11,2859,626
"8097",6,731,160
"8098",237,4505,983
"8099",397,4472,977
"8100",533,1080,241
"8101",314,1316,291
"8102",137,963,215
"8103",518,1318,291
"8104",295,1600,350
"8105",407,652,141
"8106",225,1244,275
"8107",148,3226,708
"8108",528,2444,533
"8109",541,4269,929
"8110",509,815,177
"8111",106,2080,451
"8112",1,4497,982
"8113",300,1502,329
"8114",566,331,73
"8115",398,1542,337
"8116",235,3993,870
"8117",363,2229,482
"8118",18,2141,463
"8119",138,2256,488
"8120",357,1187,264
"8121",96,4330,944
"8122",537,719,158
"8123",20,4265,928
"8124",71,2872,629
"8125",345,2546,559
"8126",499,4055,882
"8127",281,437,97
"8128",562,1303,287
"8129",461,849,186
"8130",41,1695,369
"8131",164,1339,295
"8132",429,3434,753
"8133",312,3188,699
"8134",371,1258,279
"8135",177,3651,797
"8136",119,4270,929
"8137",523,361,79
"8138",322,1075,239
"8139",429,3629,792
"8140",320,3556,777
"8141",198,937,207
"8142",476,2430,531
"8143",228,628,136
"8144",347,537,117
"8145",591,1790,389
"8146",497,3489,764
"8147",495,4370,953
"8148",46,2557,560
"8149",347,2173,469
"8150",285,1180,263
"8151",428,3023,664
"8152",257,1977,431
"8153",566,915,203
"8154",458,4327,942
"8155",47,1118,247
"8156",138,2446,534
"8157",555,848,186
"8158",107,4393,960
"8159",157,1919,417
"8160",461,1674,366
"8161",197,3460,759
"8162",42,3906,852
"8163",311,3181,698
"8164",365,1120,248
"8165",366,4086,890
"8166",40,2495,547
"8167",296,3380,741
"8168",329,1237,274
"8169",332,4377,956
"8170",359,465,103
"8171",429,641,139
"8172",347,3527,772
"8173",122,3696,809
"8174",503,2825,620
"8175",578,2902,638
"8176",281,3236,710
"8177",522,357,78
"8178",427,4120,895
"8179",119,1545,338
"8180",160,1249,276
"8181",568,2452,535
"8182",102,4255,925
"8183",87,945,210
"8184",10,3826,838
"8185",361,3515,770
"8186",267,2290,496
"8187",508,1777,385
"8188",552,255,57
"8189",15,2402,525
"8190",424,1148,254
"8191",590,3989,869
"8192",21,3435,753
"8193",407,4126,897
"8194",356,1767,383
"8195",471,404,89
"8196",185,353,78
"8197",567,220,49
"8198",75,3802,833
"8199",100,3878,848
"8200",398,2472,542
"8201",434,2944,646
"8202",422,2979,652
"8203",475,1195,266
"8204",530,1362,300
"8205",127,2484,545
"8206",300,3424,750
"8207",193,1859,406
"8208",159,1305,288
"8209",17,3816,835
"8210",509,352,78
"8211",437,2921,641
"8212",254,2211,478
"8213",206,3747,820
"8214",578,2769,608
"8215",227,3609,789
"8216",360,1061,236
"8217",496,3138,689
"8218",278,2999,657
"8219",282,4508,985
"8220",467,1995,434
"8221",41,3631,792
"8222",368,3541,774
"8223",167,269,60
"8224",72,1955,426
"8225",498,4272,930
"8226",2,1937,421
"8227",331,1083,241
"8228",526,3255,716
"8229",93,1640,358
"8230",227,644,140
"8231",320,1581,347
"8232",369,1901,414
"8233",441,608,132
"8234",320,2941,646
"8235",549,3951,862
"8236",509,1975,430
"8237",26,4297,936
"8238",99,509,113
"8239",481,1873,408
"8240",175,1552,341
"8241",555,3330,733
"8242",146,1724,376
"8243",539,2607,572
"8244",272,2017,439
"8245",57,3331,733
"8246",533,4519,986
"8247",408,2317,503
"8248",257,3312,729
"8249",76,2388,521
"8250",392,1787,388
"8251",224,3715,812
"8252",537,1483,324
"8253",566,3024,664
"8254",370,1379,303
"8255",274,343,76
"8256",366,4249,924
"8257",50,1915,416
"8258",563,1341,295
"8259",5,28,6
"8260",175,2987,655
"8261",409,2389,521
"8262",196,1972,430
"8263",131,4107,893
"8264",421,4239,922
"8265",376,2778,609
"8266",282,3565,779
"8267",481,83,17
"8268",346,70,13
"8269",532,4244,922
"8270",340,2634,578
"8271",336,4432,969
"8272",466,2451,535
"8273",13,1296,286
"8274",265,768,167
"8275",176,3838,841
"8276",195,1208,269
"8277",441,899,200
"8278",462,980,218
"8279",300,2002,436
"8280",446,4371,953
"8281",56,678,149
"8282",87,4092,891
"8283",178,812,176
"8284",55,1822,396
"8285",459,4579,1000
"8286",462,3823,837
"8287",455,2817,619
"8288",192,4003,871
"8289",71,831,181
"8290",520,1811,393
"8291",406,2065,448
"8292",88,2543,557
"8293",349,3774,826
"8294",493,952,212
"8295",173,1797,391
"8296",222,4364,951
"8297",101,562,122
"8298",103,1314,290
"8299",574,1620,354
"8300",119,4431,969
"8301",566,3916,855
"8302",232,1708,373
"8303",39,3197,702
"8304",582,601,131
"8305",446,2250,486
"8306",238,2637,578
"8307",63,3623,791
"8308",143,3996,870
"8309",91,2736,600
"8310",118,2182,471
"8311",135,1420,311
"8312",549,4118,895
"8313",415,3898,851
"8314",167,4524,987
"8315",280,747,163
"8316",513,1285,284
"8317",354,1875,409
"8318",541,301,68
"8319",87,2766,608
"8320",98,1467,321
"8321",362,932,206
"8322",1,108,22
"8323",317,2928,644
"8324",314,4454,973
"8325",108,3468,760
"8326",412,2294,499
"8327",148,18,4
"8328",217,1142,253
"8329",494,823,180
"8330",154,982,219
"8331",143,1719,374
"8332",210,2120,460
"8333",157,752,164
"8334",389,2257,488
"8335",129,1870,408
"8336",386,1553,341
"8337",309,4208,915
"8338",572,3301,727
"8339",439,4267,928
"8340",257,221,49
"8341",129,1034,231
"8342",385,2475,542
"8343",157,4407,963
"8344",174,4533,989
"8345",416,534,117
"8346",513,3726,814
"8347",202,2963,649
"8348",168,2710,595
"8349",585,26,6
"8350",579,4476,978
"8351",270,4569,999
"8352",483,2951,647
"8353",76,892,199
"8354",372,1449,317
"8355",531,140,28
"8356",62,4135,898
"8357",360,3404,746
"8358",223,2287,496
"8359",302,1607,351
"8360",362,1361,300
"8361",280,53,11
"8362",39,479,105
"8363",383,4551,993
"8364",200,1410,309
"8365",507,1456,319
"8366",121,1206,268
"8367",396,2466,539
"8368",523,754,165
"8369",457,2070,449
"8370",589,1084,242
"8371",125,3634,793
"8372",43,3588,785
"8373",73,270,60
"8374",347,3500,767
"8375",193,3907,852
"8376",145,2279,493
"8377",313,865,190
"8378",238,317,71
"8379",495,3809,834
"8380",227,3807,833
"8381",233,4108,893
"8382",435,388,86
"8383",428,910,202
"8384",178,770,167
"8385",133,1241,274
"8386",32,581,127
"8387",36,2134,462
"8388",65,1323,292
"8389",504,3369,739
"8390",148,3933,857
"8391",535,1471,322
"8392",516,3911,853
"8393",518,3542,774
"8394",220,348,77
"8395",286,233,52
"8396",573,3680,805
"8397",232,3121,686
"8398",47,186,42
"8399",163,1360,300
"8400",65,2086,452
"8401",76,2164,467
"8402",274,2047,445
"8403",336,2985,654
"8404",90,1841,401
"8405",303,4314,940
"8406",277,3448,756
"8407",412,3085,678
"8408",312,743,162
"8409",104,2762,606
"8410",433,1337,295
"8411",128,2903,638
"8412",315,1999,435
"8413",227,750,164
"8414",355,3081,677
"8415",37,4574,1000
"8416",376,4184,911
"8417",588,3399,745
"8418",7,3104,682
"8419",468,187,42
"8420",138,366,80
"8421",486,3491,764
"8422",564,1840,400
"8423",441,1624,354
"8424",398,2545,558
"8425",588,2456,536
"8426",219,3377,741
"8427",193,1583,347
"8428",572,3896,851
"8429",125,1957,427
"8430",141,40,8
"8431",520,4462,975
"8432",598,2702,593
"8433",96,2118,459
"8434",97,720,158
"8435",224,182,40
"8436",175,489,109
"8437",526,1000,223
"8438",185,4345,947
"8439",251,1059,235
"8440",213,3329,732
"8441",384,2792,613
"8442",235,1593,349
"8443",11,930,206
"8444",393,4349,948
"8445",273,2610,572
"8446",401,484,107
"8447",495,3309,728
"8448",16,4312,939
"8449",32,2907,638
"8450",244,159,34
"8451",404,4043,880
"8452",388,671,146
"8453",239,3371,739
"8454",317,3857,844
"8455",144,3441,755
"8456",329,2826,620
"8457",399,3373,740
"8458",200,3633,793
"8459",203,466,103
"8460",28,2343,510
"8461",238,4109,894
"8462",285,4010,873
"8463",326,263,58
"8464",282,1338,295
"8465",408,2754,604
"8466",159,3717,813
"8467",533,1520,331
"8468",196,2975,651
"8469",311,4141,900
"8470",323,4346,947
"8471",260,3695,808
"8472",470,3741,818
"8473",354,3571,781
"8474",162,3742,818
"8475",195,1990,434
"8476",467,3512,768
"8477",454,1739,378
"8478",405,2686,590
"8479",186,2786,611
"8480",260,742,162
"8481",420,3172,697
"8482",221,1759,382
"8483",82,1893,412
"8484",478,2176,470
"8485",265,375,83
"8486",367,1943,423
"8487",242,1806,392
"8488",266,4553,993
"8489",390,664,143
"8490",92,3524,771
"8491",51,344,76
"8492",114,765,167
"8493",593,1837,399
"8494",190,4468,976
"8495",42,219,49
"8496",348,4516,986
"8497",309,1052,234
"8498",457,2149,464
"8499",240,1164,257
"8500",561,2295,499
"8501",346,1454,319
"8502",506,3714,812
"8503",524,3273,721
"8504",484,4173,907
"8505",80,1332,294
"8506",487,7,1
"8507",598,3667,803
"8508",351,4132,897
"8509",142,3156,693
"8510",99,3755,821
"8511",477,1071,239
"8512",337,981,219
"8513",274,2064,448
"8514",385,2311,502
"8515",588,1163,257
"8516",103,2440,532
"8517",402,2608,572
"8518",363,3636,794
"8519",558,3614,789
"8520",124,2110,457
"8521",111,1322,292
"8522",88,575,125
"8523",168,709,155
"8524",428,2107,457
"8525",501,1055,235
"8526",233,4528,988
"8527",427,1631,356
"8528",546,3045,668
"8529",542,551,120
"8530",516,4029,878
"8531",536,4489,980
"8532",219,4510,985
"8533",447,1012,227
"8534",500,3768,824
"8535",325,599,130
"8536",180,539,118
"8537",340,976,218
"8538",213,792,173
"8539",346,403,89
"8540",542,412,91
"8541",3,3261,717
"8542",418,3224,708
"8543",438,875,193
"8544",14,3366,738
"8545",206,1866,407
"8546",70,1340,295
"8547",340,2083,451
"8548",490,1987,433
"8549",49,2645,580
"8550",582,1563,343
"8551",18,2784,611
"8552",231,2793,613
"8553",459,1481,324
"8554",169,1160,256
"8555",279,2078,450
"8556",430,3499,767
"8557",344,2207,477
"8558",255,3595,786
"8559",67,61,12
"8560",316,2830,621
"8561",280,3211,706
"8562",544,2011,437
"8563",594,1612,352
"8564",583,1599,350
"8565",348,276,61
"8566",131,3094,680
"8567",407,1778,387
"8568",267,2815,618
"8569",179,1637,357
"8570",71,2949,647
"8571",441,1668,364
"8572",157,3552,776
"8573",328,520,115
"8574",148,3737,817
"8575",250,4045,880
"8576",543,4040,880
"8577",254,2102,456
"8578",162,841,184
"8579",191,3130,688
"8580",482,1656,361
"8581",516,512,114
"8582",374,2752,603
"8583",108,1941,422
"8584",416,2858,626
"8585",293,1628,356
"8586",114,2505,551
"8587",418,2568,562
"8588",271,1952,425
"8589",181,2601,571
"8590",115,4155,902
"8591",423,3225,708
"8592",233,59,11
"8593",222,4218,917
"8594",2,626,136
"8595",545,1169,259
"8596",226,1488,326
"8597",181,3247,715
"8598",64,4002,871
"8599",594,3007,660
"8600",326,3909,853
"8601",224,3805,833
"8602",340,4051,881
"8603",336,4290,934
"8604",165,2976,652
"8605",354,3997,870
"8606",563,4222,918
"8607",373,610,132
"8608",392,3518,771
"8609",411,394,86
"8610",552,604,131
"8611",15,4453,973
"8612",493,2583,567
"8613",441,385,85
"8614",270,985,220
"8615",50,2169,468
"8616",306,3718,813
"8617",358,2473,542
"8618",98,4076,888
"8619",142,458,101
"8620",439,4402,962
"8621",410,884,194
"8622",148,3092,680
"8623",226,4235,921
"8624",550,4484,979
"8625",567,853,187
"8626",406,1378,303
"8627",559,98,19
"8628",563,1666,363
"8629",534,3436,753
"8630",335,2023,440
"8631",383,2894,636
"8632",252,4308,938
"8633",310,1069,239
"8634",571,4060,884
"8635",290,3504,767
"8636",257,1874,409
"8637",30,3199,702
"8638",522,3947,861
"8639",59,381,84
"8640",314,4507,984
"8641",535,2532,556
"8642",302,89,18
"8643",307,556,121
"8644",416,160,35
"8645",69,789,172
"8646",134,1272,282
"8647",61,2095,454
"8648",219,2729,599
"8649",230,4440,970
"8650",84,3925,856
"8651",232,3986,869
"8652",460,1385,304
"8653",236,3194,702
"8654",427,2033,443
"8655",168,558,121
"8656",566,3122,686
"8657",341,3409,747
"8658",362,3758,822
"8659",214,1281,284
"8660",102,198,44
"8661",265,1113,247
"8662",591,3669,803
"8663",25,3439,754
"8664",71,4531,989
"8665",401,1667,364
"8666",446,2354,512
"8667",577,1431,313
"8668",495,405,90
"8669",29,2167,468
"8670",412,1744,379
"8671",258,1026,229
"8672",533,283,63
"8673",315,513,114
"8674",210,3991,870
"8675",536,3549,776
"8676",330,1227,272
"8677",309,4004,872
"8678",348,4328,944
"8679",513,3915,854
"8680",185,2457,536
"8681",321,1827,397
"8682",52,4160,903
"8683",117,222,50
"8684",381,2263,489
"8685",487,824,180
"8686",291,1292,285
"8687",446,672,147
"8688",88,3192,702
"8689",51,917,204
"8690",345,503,112
"8691",280,694,152
"8692",178,2553,559
"8693",291,443,98
"8694",324,2973,651
"8695",123,4080,890
"8696",196,3710,812
"8697",245,3158,693
"8698",306,2215,479
"8699",439,1065,237
"8700",107,2117,458
"8701",2,4038,879
"8702",515,2886,633
"8703",157,2525,555
"8704",529,4054,882
"8705",199,902,200
"8706",566,3391,744
"8707",575,3471,760
"8708",41,2800,615
"8709",433,473,104
"8710",362,4547,993
"8711",11,860,189
"8712",48,2123,460
"8713",260,1821,395
"8714",23,137,27
"8715",333,995,222
"8716",180,152,31
"8717",312,2416,527
"8718",401,1389,304
"8719",39,224,50
"8720",372,898,200
"8721",421,2385,521
"8722",409,897,200
"8723",528,3031,665
"8724",341,973,216
"8725",83,3342,734
"8726",592,4191,912
"8727",179,2638,579
"8728",346,1143,253
"8729",450,3187,699
"8730",303,2374,518
"8731",570,2881,632
"8732",530,1726,376
"8733",298,4154,902
"8734",210,3893,850
"8735",326,4310,939
"8736",378,3781,828
"8737",4,165,35
"8738",208,918,204
"8739",282,2664,585
"8740",280,1086,242
"8741",293,1766,383
"8742",275,2179,471
"8743",70,2584,567
"8744",237,2184,471
"8745",456,2252,487
"8746",158,3157,693
"8747",386,3467,760
"8748",253,4202,914
"8749",560,1345,296
"8750",174,1678,366
"8751",372,1498,328
"8752",120,4146,901
"8753",462,3473,761
"8754",442,2816,618
"8755",209,844,184
"8756",118,3566,779
"8757",539,1317,291
"8758",463,2765,608
"8759",510,374,83
"8760",303,2348,511
"8761",538,2631,577
"8762",338,3888,849
"8763",467,962,214
"8764",468,1601,350
"8765",588,2180,471
"8766",499,4025,877
"8767",347,3533,773
"8768",122,3526,772
"8769",592,131,26
"8770",161,315,70
"8771",44,1358,300
"8772",587,1565,344
"8773",382,2462,538
"8774",582,3654,798
"8775",202,3245,714
"8776",328,1095,244
"8777",235,3746,819
"8778",365,4379,957
"8779",71,2316,503
"8780",580,2308,501
"8781",42,216,49
"8782",533,2404,525
"8783",222,2366,515
"8784",121,3412,748
"8785",71,3062,673
"8786",323,751,164
"8787",469,1677,366
"8788",203,3764,823
"8789",167,1819,395
"8790",320,3509,768
"8791",302,1896,413
"8792",74,2234,483
"8793",566,2929,644
"8794",513,800,174
"8795",237,326,73
"8796",207,2082,451
"8797",590,1111,246
"8798",407,296,67
"8799",86,2814,618
"8800",363,4461,975
"8801",39,4041,880
"8802",454,4085,890
"8803",396,2612,573
"8804",173,593,129
"8805",8,3278,722
"8806",431,1233,273
"8807",245,2041,444
"8808",563,1172,260
"8809",497,3442,755
"8810",487,1492,327
"8811",230,3469,760
"8812",209,3984,869
"8813",175,2716,596
"8814",98,3090,679
"8815",591,3100,681
"8816",594,481,106
"8817",477,52,10
"8818",35,744,162
"8819",75,951,212
"8820",164,3506,767
"8821",101,881,194
"8822",369,1800,391
"8823",157,1517,331
"8824",547,1608,351
"8825",173,1466,321
"8826",202,1751,380
"8827",13,3520,771
"8828",125,380,84
"8829",101,1741,378
"8830",243,4477,978
"8831",237,2653,581
"8832",14,3265,719
"8833",372,42,9
"8834",550,133,26
"8835",580,3440,754
"8836",295,1484,324
"8837",363,3935,858
"8838",292,4203,914
"8839",294,406,90
"8840",244,327,73
"8841",543,3036,666
"8842",108,2912,640
"8843",480,4133,898
"8844",545,2972,651
"8845",79,4300,937
"8846",86,355,78
"8847",445,212,48
"8848",42,1138,252
"8849",58,2323,504
"8850",527,1365,301
"8851",335,4388,958
"8852",365,2942,646
"8853",477,1348,297
"8854",558,2378,518
"8855",216,603,131
"8856",531,2841,623
"8857",560,759,166
"8858",21,916,204
"8859",47,75,15
"8860",167,2321,504
"8861",305,1835,398
"8862",44,1530,334
"8863",497,1388,304
"8864",512,1229,272
"8865",308,4353,949
"8866",90,4104,893
"8867",382,4535,989
"8868",186,2669,586
"8869",91,3498,766
"8870",564,459,101
"8871",121,1294,285
"8872",579,2394,523
"8873",417,1140,252
"8874",25,440,97
"8875",584,2956,648
"8876",51,2920,641
"8877",118,2012,438
"8878",410,441,97
"8879",168,1421,311
"8880",80,3050,670
"8881",135,2984,654
"8882",418,1469,321
"8883",389,4119,895
"8884",284,2824,620
"8885",558,3457,758
"8886",470,3656,798
"8887",435,4093,891
"8888",184,1584,347
"8889",147,1048,234
"8890",552,2055,446
"8891",494,3217,707
"8892",205,3560,778
"8893",459,1964,428
"8894",452,3961,863
"8895",252,4148,901
"8896",375,3057,672
"8897",28,4392,960
"8898",408,2983,654
"8899",406,4546,992
"8900",575,3622,790
"8901",240,2154,465
"8902",560,2667,586
"8903",576,3239,711
"8904",391,4498,982
"8905",556,2606,572
"8906",569,1039,232
"8907",445,2159,467
"8908",280,1686,367
"8909",391,429,95
"8910",32,1347,297
"8911",42,3030,665
"8912",377,3852,843
"8913",309,4460,974
"8914",424,2544,558
"8915",337,4006,872
"8916",78,4079,889
"8917",354,1016,228
"8918",446,1696,369
"8919",446,2425,529
"8920",38,2291,496
"8921",500,3753,821
"8922",510,3677,804
"8923",15,272,61
"8924",366,706,154
"8925",472,3501,767
"8926",202,1107,245
"8927",268,16,4
"8928",295,4537,990
"8929",260,1664,363
"8930",494,3223,708
"8931",76,285,64
"8932",227,1408,308
"8933",544,2406,525
"8934",92,4031,878
"8935",598,4175,908
"8936",212,1566,344
"8937",329,4147,901
"8938",77,4375,956
"8939",531,3698,809
"8940",172,3513,769
"8941",447,1441,315
"8942",257,3510,768
"8943",24,341,75
"8944",597,948,211
"8945",231,2876,631
"8946",11,3015,662
"8947",336,127,25
"8948",36,4397,961
"8949",278,535,117
"8950",137,991,220
"8951",405,4532,989
"8952",71,2129,461
"8953",158,811,176
"8954",536,1556,341
"8955",550,3508,768
"8956",525,391,86
"8957",211,3679,805
"8958",406,4439,970
"8959",544,100,20
"8960",424,280,63
"8961",599,2419,527
"8962",522,1903,414
"8963",480,1536,336
"8964",339,2280,493
"8965",121,2043,444
"8966",313,2940,645
"8967",35,3572,782
"8968",89,1974,430
"8969",282,886,196
"8970",425,3376,741
"8971",356,3288,724
"8972",507,2135,462
"8973",334,4099,892
"8974",5,711,155
"8975",529,1394,305
"8976",105,3061,672
"8977",310,4413,964
"8978",251,1128,250
"8979",144,1861,406
"8980",485,2126,460
"8981",12,3179,697
"8982",551,3992,870
"8983",135,1434,314
"8984",487,777,170
"8985",575,954,212
"8986",292,1869,408
"8987",474,4540,991
"8988",54,4478,979
"8989",382,1891,412
"8990",287,1527,334
"8991",331,3575,782
"8992",579,1970,429
"8993",31,850,186
"8994",120,1573,345
"8995",424,3458,758
"8996",290,3763,823
"8997",440,3682,805
"8998",137,1936,421
"8999",507,1605,351
"9000",178,3775,827
"9001",204,157,34
"9002",49,3315,730
"9003",63,2813,618
"9004",371,3592,785
"9005",166,4136,898
"9006",152,1698,370
"9007",236,2799,614
"9008",494,3604,788
"9009",347,2367,515
"9010",297,311,69
"9011",203,4128,897
"9012",312,4309,938
"9013",319,3325,731
"9014",218,1982,432
"9015",235,946,210
"9016",142,1700,370
"9017",498,674,147
"9018",159,4473,977
"9019",148,2911,639
"9020",329,164,35
"9021",473,2244,485
"9022",423,1524,333
"9023",72,449,99
"9024",119,2687,590
"9025",52,2220,480
"9026",367,2237,484
"9027",2,2377,518
"9028",369,4448,972
"9029",35,3416,748
"9030",144,3847,842
"9031",243,3785,829
"9032",18,790,173
"9033",356,3833,840
"9034",514,217,49
"9035",485,4493,981
"9036",33,392,86
"9037",454,1103,245
"9038",398,2770,608
"9039",9,4127,897
"9040",319,3796,831
"9041",46,4521,987
"9042",215,1736,378
"9043",522,256,57
"9044",100,3929,857
"9045",417,2620,574
"9046",40,106,21
"9047",337,1847,402
"9048",408,3351,736
"9049",485,2535,556
"9050",209,2860,626
"9051",512,634,138
"9052",380,4363,951
"9053",202,3141,690
